numSample;x1_pix;y1_pix;x2_pix;y2_pix;laser_X_m;laser_Y_m;radar_X_m;radar_Y_m;radar_R_m;radar_A_deg;radar_D_mps;radar_P_db;dataset;index;Annotation;Difficult
54;365;488;500;576;-7,133004189;22,63233376;-6,905779839;22,53687477;23,55399513;17,20000076;11;5423577;RECORD@2020-11-22_12.30.20;20;weak;0
55;131;477;335;594;-7,116234779;18,3101387;-7,446687698;18,53076363;19,96101379;22;18;10091735;RECORD@2020-11-22_12.30.20;21;weak;0
56;514;523;605;571;-12,05918598;54,92934418;-12,47278023;54,68167877;56,09044647;12,80000019;128;3540828,5;RECORD@2020-11-22_12.30.20;27;weak;0
56;0;553;145;890;-3,582691669;5,790328026;-3,773063421;5,645124912;6,786744595;33,59999847;18;8887297;RECORD@2020-11-22_12.30.20;27;weak;0
57;398;522;511;579;-7,001627922;23,78732491;-7,288324356;23,59179306;24,75165558;17,20000076;9;12876605;RECORD@2020-11-22_12.30.20;28;weak;0
57;0;521;175;856;-3,621006966;5,897078037;-3,825169563;6,068050861;7,185964584;32,29999924;17;8326869;RECORD@2020-11-22_12.30.20;28;weak;0
58;0;496;207;846;-3,63232255;5,932784081;-3,840508461;6,430541039;7,385574818;30,5;17;12428480;RECORD@2020-11-22_12.30.20;29;weak;0
58;192;525;352;597;-7,217478752;17,85663223;-7,72674036;17,71827507;19,36218262;23,29999924;18;11469320;RECORD@2020-11-22_12.30.20;29;weak;0
59;0;483;236;841;-3,645165682;6,206977367;-3,854676723;6,660087585;7,784794807;29,79999924;16;15618413;RECORD@2020-11-22_12.30.20;30;weak;0
60;9;480;270;859;-3,582854986;6,011058807;-3,825396299;5,049592972;6,387524128;36,79999924;16;8801587;RECORD@2020-11-22_12.30.20;31;weak;0
61;0;480;301;887;-3,636316538;6,104188919;-3,835829496;5,170868874;6,587134361;36,70000076;20;9937868;RECORD@2020-11-22_12.30.20;32;weak;0
62;0;482;323;862;-3,669485569;7,180526733;-3,785596371;7,466298103;8,383625031;28;15;9333450;RECORD@2020-11-22_12.30.20;33;incomplete;0
63;0;489;349;852;-3,562078953;6,166022301;-3,819990158;5,830165863;6,986354351;32,90000153;15;12107539;RECORD@2020-11-22_12.30.20;34;weak;0
64;0;485;425;816;-3,705191135;6,483362675;-3,849234343;7,065048695;8,184015274;29,89999962;13;21448652;RECORD@2020-11-22_12.30.20;35;weak;0
65;0;488;438;813;-3,752601624;6,740363121;-3,801864862;7,239472866;8,383625031;28,60000038;11;26212312;RECORD@2020-11-22_12.30.20;36;weak;0
66;1;489;465;803;-3,808781624;7,025606632;-3,666085243;7,725274086;8,583235741;26,10000038;12;25688906;RECORD@2020-11-22_12.30.20;37;weak;0
67;15;488;476;794;-3,826493263;7,304996967;-3,693069935;7,813035011;8,782845497;26,29999924;11;31271724;RECORD@2020-11-22_12.30.20;38;weak;0
68;50;490;491;791;-3,844382524;7,574322224;-3,609146357;8,113966942;8,982456207;24,70000076;11;27856790;RECORD@2020-11-22_12.30.20;39;weak;0
69;73;489;511;788;-3,832718849;7,849868298;-3,73138237;8,507915497;9,38167572;24,39999962;11;29355706;RECORD@2020-11-22_12.30.20;40;weak;0
70;105;487;527;774;-3,836480856;8,146059036;-3,994958639;8,611800194;9,58128643;24;11;25365470;RECORD@2020-11-22_12.30.20;41;weak;0
71;130;485;541;766;-3,844554186;8,442140579;-3,513713598;8,947184563;9,780896187;22,29999924;12;27708820;RECORD@2020-11-22_12.30.20;42;incomplete;0
72;151;487;552;760;-3,856503963;8,740582466;-3,703317165;9,278676987;9,980506897;21,89999962;12;39219176;RECORD@2020-11-22_12.30.20;43;weak;0
73;179;489;563;757;-3,833540678;9,050079346;-3,653727055;9,496162415;10,37972641;21;13;36356200;RECORD@2020-11-22_12.30.20;44;weak;0
74;200;487;579;751;-3,830593109;9,361713409;-3,916167259;9,746798515;10,57933712;22;13;38645012;RECORD@2020-11-22_12.30.20;45;weak;0
75;214;494;595;748;-3,820604086;9,700064659;-3,513376951;10,26990509;10,97855663;19,60000038;14;24564690;RECORD@2020-11-22_12.30.20;46;incomplete;0
76;299;500;632;729;-3,721424818;11,06751156;-3,423447847;11,51562691;11,97660732;16,89999962;14;30836972;RECORD@2020-11-22_12.30.20;47;weak;0
77;319;492;642;716;-3,592043877;11,41869926;-3,918021441;11,78081131;12,37582779;18,20000076;14;26992856;RECORD@2020-11-22_12.30.20;48;strong;0
78;341;498;657;713;-3,483866453;11,79734039;-3,254570246;12,28804588;12,77504826;15,19999981;15;23483634;RECORD@2020-11-22_12.30.20;49;incomplete;0
79;355;501;663;716;-3,523766041;12,13610363;-3,231079578;12,63312054;13,17426872;14,69999981;15;18763494;RECORD@2020-11-22_12.30.20;50;incomplete;0
80;373;503;670;705;-3,433048248;12,49914074;-3,276134014;12,98537731;13,37387848;14,19999981;14;36245088;RECORD@2020-11-22_12.30.20;51;weak;0
81;388;499;679;699;-3,440066814;12,82075596;-3,260056496;13,220294;13,57348919;14,10000038;14;27745942;RECORD@2020-11-22_12.30.20;52;weak;0
82;402;499;680;702;-3,355058908;13,14795494;-3,95706439;13,60029411;14,17231941;16,20000076;14;22633492;RECORD@2020-11-22_12.30.20;53;strong;0
83;409;500;682;694;-3,44950676;13,46276188;-3,332773447;13,69164181;14,17231941;13,69999981;14;36882336;RECORD@2020-11-22_12.30.20;54;strong;0
84;413;500;683;697;-3,435184002;13,75025749;-3,166746378;14,00924206;14,57153988;13,10000038;13;28545476;RECORD@2020-11-22_12.30.20;55;weak;0
85;420;501;680;685;-3,508754492;14,05292034;-3,304808617;14,59876633;14,97075939;13,10000038;13;19601308;RECORD@2020-11-22_12.30.20;56;strong;0
86;425;500;681;682;-3,556751013;14,34292316;-3,37280798;14,70402622;15,1703701;13,19999981;13;41081180;RECORD@2020-11-22_12.30.20;57;weak;0
87;425;500;682;681;-3,645800352;14,61676121;-3,293787956;14,94606113;15,36997986;12,30000019;13;32181322;RECORD@2020-11-22_12.30.20;58;incomplete;0
88;428;506;663;675;-3,958146572;15,82284737;-4,320985794;16,10723495;16,76725006;14,60000038;15;25977642;RECORD@2020-11-22_12.30.20;59;strong;0
89;427;512;665;677;-4,037210941;16,13109779;-3,902401686;16,64086533;17,16647148;13,19999981;15;23989888;RECORD@2020-11-22_12.30.20;60;weak;0
90;431;519;670;679;-4,078645706;16,46733284;-4,276335239;17,25384521;17,76530075;13,80000019;14;18337926;RECORD@2020-11-22_12.30.20;61;strong;0
91;440;511;669;674;-4,09868145;16,78539085;-4,357686043;17,42783928;17,96491241;13,89999962;15;30260296;RECORD@2020-11-22_12.30.20;62;strong;0
92;445;516;681;675;-4,115448952;17,05833817;-4,345206261;17,51337814;18,16452217;13,60000038;15;22601044;RECORD@2020-11-22_12.30.20;63;strong;0
93;462;512;685;668;-4,089218616;17,47083092;-4,146651268;17,93699074;18,36413193;12,5;15;33631532;RECORD@2020-11-22_12.30.20;64;strong;0
94;478;514;695;670;-4,044974327;17,7634697;-4,147357464;18,60324478;18,9629631;12,39999962;14;25864302;RECORD@2020-11-22_12.30.20;65;strong;0
95;501;507;712;663;-3,932596922;18,15430641;-3,746273518;18,74222565;19,16257286;11,30000019;15;14494726;RECORD@2020-11-22_12.30.20;66;strong;0
96;513;506;721;659;-3,866760731;18,54683304;-3,743731737;19,0151329;19,46198654;11,10000038;15;29977016;RECORD@2020-11-22_12.30.20;67;strong;0
97;531;508;735;657;-3,739161253;18,89395714;-3,48890543;19,42854881;19,76140213;10,39999962;15;18758296;RECORD@2020-11-22_12.30.20;68;strong;0
98;547;508;745;655;-3,614062071;19,30617714;-3,473715305;19,91119766;20,26042938;10,10000038;16;21847208;RECORD@2020-11-22_12.30.20;69;strong;0
99;570;507;760;651;-3,427729368;19,6528759;-3,604489088;19,93618202;20,36023331;10,30000019;16;21490448;RECORD@2020-11-22_12.30.20;70;strong;0
99;477;539;551;582;-14,95067787;59,86925125;-14,54676437;59,00532532;60,78128433;13,80000019;234;3206048,25;RECORD@2020-11-22_12.30.20;70;strong;0
100;643;512;823;643;-2,790795803;21,46811104;-2,452916861;21,93635941;22,0569191;6,300000191;21;31128052;RECORD@2020-11-22_12.30.20;71;strong;0
101;670;514;837;640;-2,580394506;21,91042328;-2,199500322;22,47925186;22,55594444;5,599999905;21;21070120;RECORD@2020-11-22_12.30.20;72;strong;0
102;692;515;857;636;-2,37299037;22,47522736;-1,926051855;22,94791985;23,15477562;4,900000095;22;27939790;RECORD@2020-11-22_12.30.20;73;strong;0
103;727;523;885;637;-2,009012699;23,44762421;-1,596328735;24,05505371;24,15282631;3,700000048;23;17070618;RECORD@2020-11-22_12.30.20;74;strong;0
104;746;515;898;635;-1,835476756;23,97831726;-1,461975098;24,50348091;24,55204582;3,5;22;23405816;RECORD@2020-11-22_12.30.20;75;weak;0
105;762;513;909;629;-1,700291157;24,46772957;-1,525832772;25,13174057;25,150877;3,400000095;22;19918876;RECORD@2020-11-22_12.30.20;76;strong;0
106;775;512;919;626;-1,541712165;24,97724533;-1,254962444;25,49713898;25,55009651;2,799999952;21;30972974;RECORD@2020-11-22_12.30.20;77;strong;0
107;789;510;921;620;-1,342955947;25,45827484;-0,972476602;26,08788681;26,14892769;2,099999905;21;42070400;RECORD@2020-11-22_12.30.20;78;strong;0
108;801;516;935;621;-1,225021839;25,94927025;-0,950517893;26,54212761;26,5481472;2,099999905;21;26415038;RECORD@2020-11-22_12.30.20;79;weak;0
109;812;526;942;628;-1,077867866;26,35760498;-0,801066399;26,90028763;26,94736671;1,700000048;20;27730176;RECORD@2020-11-22_12.30.20;80;strong;0
110;822;518;949;621;-0,952305496;26,86848831;-0,645378232;27,39825439;27,44639206;1,299999952;20;18181306;RECORD@2020-11-22_12.30.20;81;strong;0
111;853;522;974;617;-0,548438787;28,66902924;-0,406432748;29,32120514;29,34268951;0,800000012;21;29691736;RECORD@2020-11-22_12.30.20;82;strong;0
112;860;526;976;621;-0,44335559;29,15344429;-0,20858033;29,93623161;29,94151878;0,400000006;21;14522830;RECORD@2020-11-22_12.30.20;83;strong;0
113;873;515;984;608;-0,230721503;30,1372509;-0,213881567;30,52100563;30,54034996;0,400000006;21;14842006;RECORD@2020-11-22_12.30.20;84;strong;0
114;876;521;988;612;-0,201157734;30,60825539;0,107714668;31,11337471;31,13917923;-0,200000003;21;18888956;RECORD@2020-11-22_12.30.20;85;strong;0
115;884;513;992;603;-0,082198337;31,09122658;0,162941337;31,73311996;31,73801041;-0,300000012;22;24869796;RECORD@2020-11-22_12.30.20;86;strong;0
116;886;523;995;607;-0,063408539;31,56915092;0,11356461;32,09435272;32,13722992;-0,200000003;22;33803588;RECORD@2020-11-22_12.30.20;87;strong;0
117;889;529;996;612;-0,003735916;32,05981445;0,224108249;32,70462036;32,7360611;-0,400000006;22;14777308;RECORD@2020-11-22_12.30.20;88;strong;0
118;893;525;1000;608;0,068646923;32,55637741;0,3220222;33,11607361;33,13528061;-0,600000024;22;17386258;RECORD@2020-11-22_12.30.20;89;strong;0
119;896;526;1003;608;0,119905584;33,03590775;0,473611921;33,72253799;33,73411179;-0,800000012;22;16073830;RECORD@2020-11-22_12.30.20;90;strong;0
120;899;525;999;603;0,12429525;33,54654694;0,407717168;34,3143158;34,33294296;-0,699999988;21;12201962;RECORD@2020-11-22_12.30.20;91;strong;0
121;902;522;1004;601;0,179361731;34,05827332;0,415041447;34,50696564;34,53255081;-0,699999988;22;31055474;RECORD@2020-11-22_12.30.20;92;strong;0
122;906;529;1002;598;0,183911622;36,12834167;0,380878389;36,67770767;36,72826385;-0,600000024;24;20338874;RECORD@2020-11-22_12.30.20;93;strong;0
123;907;520;1001;601;0,196850374;36,67460251;0,585170746;37,31625748;37,32709503;-0,899999976;25;18786138;RECORD@2020-11-22_12.30.20;94;strong;0
124;906;516;1002;594;0,198943794;37,25356293;0,458917081;37,7941246;37,82611847;-0,699999988;25;20939854;RECORD@2020-11-22_12.30.20;95;strong;0
125;909;515;1001;593;0,221230537;37,81082535;0,472052872;38,31644058;38,32514572;-0,699999988;26;19344006;RECORD@2020-11-22_12.30.20;96;strong;0
126;907;514;1000;592;0,22337243;38,36178589;0,544006288;38,92017365;38,9239769;-0,800000012;26;25472164;RECORD@2020-11-22_12.30.20;97;strong;0
127;909;515;999;592;0,223905057;38,94939804;0,517154098;39,49842834;39,52280426;-0,800000012;26;13091628;RECORD@2020-11-22_12.30.20;98;strong;0
128;910;518;998;593;0,236010656;39,53827286;0,55516535;39,71944427;39,72241592;-0,800000012;27;23783416;RECORD@2020-11-22_12.30.20;99;strong;0
129;910;518;998;592;0,207478732;40,12985992;0,60559994;40,51406097;40,52085495;-0,899999976;27;22245754;RECORD@2020-11-22_12.30.20;100;strong;0
130;913;524;998;598;0,260618448;40,69378281;0,571120203;41,30897141;41,31929779;-0,800000012;28;14376482;RECORD@2020-11-22_12.30.20;101;strong;0
131;915;522;1000;593;0,294187337;41,30503845;0,592737079;42,0078125;42,01793289;-0,800000012;28;16075036;RECORD@2020-11-22_12.30.20;102;strong;0
132;919;522;1000;592;0,352793157;41,90757751;0,828187823;42,66452026;42,71656799;-1,100000024;28;15787559;RECORD@2020-11-22_12.30.20;103;strong;0
133;921;517;1000;590;0,382502824;42,5549202;0,824353516;43,0981102;43,11578751;-1,100000024;29;16476325;RECORD@2020-11-22_12.30.20;104;strong;0
134;925;517;999;588;0,479691654;45,17484665;0,727933586;45,70034027;45,71072006;-0,899999976;29;21233612;RECORD@2020-11-22_12.30.20;105;strong;0
135;925;525;1000;590;0,494787693;45,83049393;0,65828675;46,49349594;46,50915909;-0,800000012;29;15802624;RECORD@2020-11-22_12.30.20;106;strong;0
136;925;522;997;589;0,479518771;46,48177338;0,731071234;47,03549957;47,10799026;-0,899999976;29;17255506;RECORD@2020-11-22_12.30.20;107;strong;0
137;924;521;995;588;0,421428591;47,11481857;0,65828675;47,63555527;47,70682144;-0,800000012;29;16502799;RECORD@2020-11-22_12.30.20;108;strong;0
138;923;522;994;588;0,40256533;47,74023056;0,67430681;48,3020401;48,30565262;-0,800000012;28;10935470;RECORD@2020-11-22_12.30.20;109;strong;0
139;922;522;993;587;0,372998267;48,35415268;0,595615804;48,89099121;48,90447998;-0,699999988;27;11333736;RECORD@2020-11-22_12.30.20;110;strong;0
140;917;517;988;579;0,247091919;48,9638176;0,343022287;49,48822403;49,50331116;-0,400000006;27;11038733;RECORD@2020-11-22_12.30.20;111;strong;0
141;916;516;986;580;0,238021508;49,51686859;0,352569073;50,09828949;50,10214233;-0,400000006;26;10235297;RECORD@2020-11-22_12.30.20;112;strong;0
142;917;521;987;583;0,192370549;50,10269165;0,351870924;50,7008934;50,70097351;-0,400000006;25;13524447;RECORD@2020-11-22_12.30.20;113;strong;0
143;916;520;984;581;0,192881376;50,65567398;0,443150699;51,29191589;51,29980469;-0,5;24;13614487;RECORD@2020-11-22_12.30.20;114;strong;0
144;915;516;981;578;0,111575179;51,2202301;0,631107092;51,6909523;51,6990242;-0,699999988;23;15411213;RECORD@2020-11-22_12.30.20;115;strong;0
145;910;517;978;577;0,066688918;51,6851387;0,451874137;52,28861237;52,29785538;-0,5;23;15254316;RECORD@2020-11-22_12.30.20;116;strong;0
146;908;514;973;571;-0,104665838;53,54276657;0,378400862;54,09302139;54,09434509;-0,400000006;19;15237058;RECORD@2020-11-22_12.30.20;117;strong;0
147;907;515;971;571;-0,080577657;53,97889709;0,386719882;54,65310287;54,69317627;-0,400000006;18;13360548;RECORD@2020-11-22_12.30.20;118;strong;0
148;907;518;972;573;-0,067035049;54,36432266;0,193047076;55,08366776;55,09239578;-0,200000003;17;18179210;RECORD@2020-11-22_12.30.20;119;strong;0
149;906;518;972;575;-0,177046195;54,83089828;0,096907675;55,28358841;55,29200745;-0,100000001;16;15283223;RECORD@2020-11-22_12.30.20;120;strong;0
150;908;517;972;572;-0,052155156;55,11112213;0,000778773;55,68911362;55,69122696;0;15;13146984;RECORD@2020-11-22_12.30.20;121;strong;0
151;908;517;971;573;-0,089681529;55,44385147;-0,096423022;56,08054352;56,09044647;0,100000001;14;18417564;RECORD@2020-11-22_12.30.20;122;strong;0
152;908;518;971;573;-0,049542394;55,81985855;0,000795946;56,38266754;56,38986206;0;12;13705413;RECORD@2020-11-22_12.30.20;123;strong;0
153;908;518;971;571;-0,099494405;56,02136993;0,197627425;56,67575455;56,68927765;-0,200000003;12;9531799;RECORD@2020-11-22_12.30.20;124;strong;0
154;908;522;972;571;-0,116860032;56,30144882;0,396492571;56,87804794;56,8888855;-0,400000006;10;12929734;RECORD@2020-11-22_12.30.20;125;strong;0
155;910;514;975;567;-0,010100456;56,46961212;0,101136453;57,08815384;57,08849716;-0,100000001;9;9360316;RECORD@2020-11-22_12.30.20;126;strong;0
156;912;518;975;571;-0,117292538;56,63775635;0,299709231;57,28802109;57,28810883;-0,300000012;8;16797238;RECORD@2020-11-22_12.30.20;127;strong;0
157;913;517;975;571;-0,023128454;56,84451294;0,596521318;57,477108;57,48771667;-0,600000024;7;12626741;RECORD@2020-11-22_12.30.20;128;strong;0
158;913;515;975;568;0,051076289;56,98868942;0,203569755;57,68732834;57,68732834;-0,200000003;6;12110930;RECORD@2020-11-22_12.30.20;129;strong;0
159;915;513;977;567;0,102683865;57,11284256;0,400741905;57,48591614;57,48771667;-0,400000006;6;13702152;RECORD@2020-11-22_12.30.20;130;strong;0
160;920;514;981;568;0,237596437;57,29117203;0,712894678;57,87625504;57,88693619;-0,699999988;4;11632403;RECORD@2020-11-22_12.30.20;131;strong;0
161;921;517;980;572;0,22497192;57,44495392;0,600707412;57,73711777;57,88693619;-0,600000024;3;9692088;RECORD@2020-11-22_12.30.20;132;strong;0
162;922;516;982;570;0,327078372;57,42227173;0,502470076;58,06332397;58,08654785;-0,5;2;12021233;RECORD@2020-11-22_12.30.20;133;strong;0
163;923;513;984;566;0,313915551;57,47386551;0,803455353;58,07582855;58,08654785;-0,800000012;1;10674734;RECORD@2020-11-22_12.30.20;134;strong;0
164;925;513;986;565;0,433352113;57,46139526;0,820194006;58,26874161;58,28615952;-0,800000012;1;11001553;RECORD@2020-11-22_12.30.20;135;strong;0
165;926;514;986;565;0,428728491;57,44304276;0,604893565;58,07770157;58,08654785;-0,600000024;254;17551696;RECORD@2020-11-22_12.30.20;136;strong;0
166;927;514;987;566;0,487058759;57,40513229;0,7055704;57,87810516;57,88693619;-0,699999988;254;14249000;RECORD@2020-11-22_12.30.20;137;strong;0
167;930;516;987;570;0,587168515;57,37843704;1,005690575;57,82574463;57,88693619;-1;252;13515459;RECORD@2020-11-22_12.30.20;138;strong;0
168;928;512;987;565;0,46064809;57,23959732;0,900641263;57,77230072;57,78713226;-0,899999976;252;11871931;RECORD@2020-11-22_12.30.20;139;strong;0
169;926;510;986;563;0,44347614;57,15753555;0,604893565;57,68415833;57,68732834;-0,600000024;251;20333310;RECORD@2020-11-22_12.30.20;140;strong;0
170;926;510;987;563;0,475204885;57,04138947;0,916192293;57,28251266;57,28810883;-0,899999976;251;17649974;RECORD@2020-11-22_12.30.20;141;strong;0
171;926;512;985;564;0,441659003;56,91757202;0,65034914;57,47154999;57,48771667;-0,699999988;250;15468854;RECORD@2020-11-22_12.30.20;142;strong;0
172;916;510;976;564;0,127311498;56,33639145;0,542670906;56,88519287;56,8888855;-0,600000024;249;13621136;RECORD@2020-11-22_12.30.20;143;strong;0
173;914;513;975;569;0,112864658;56,17307281;0,196574241;56,68789291;56,68927765;-0,200000003;248;14655855;RECORD@2020-11-22_12.30.20;144;weak;0
174;910;514;971;569;-0,03413723;56,00834274;0,196574241;56,44288635;56,48966599;-0,200000003;247;10754725;RECORD@2020-11-22_12.30.20;145;strong;0
175;908;515;969;570;-0,108951606;55,77561188;0,245697483;56,28417587;56,29005814;-0,300000012;246;14231946;RECORD@2020-11-22_12.30.20;146;weak;0
176;907;511;969;565;-0,082014777;55,55774307;0,196224451;56,06651688;56,09044647;-0,200000003;246;15551574;RECORD@2020-11-22_12.30.20;147;strong;0
177;906;509;968;565;-0,130266353;55,31444931;0,195145398;55,68138504;55,69122696;-0,200000003;245;13899975;RECORD@2020-11-22_12.30.20;148;incomplete;0
178;905;509;967;566;-0,200690448;55,05198669;0,2892299;55,67680359;55,69122696;-0,300000012;245;13464139;RECORD@2020-11-22_12.30.20;149;strong;0
179;903;509;965;566;-0,218723744;54,79460144;0,096922435;55,25824356;55,29200745;-0,100000001;244;16864430;RECORD@2020-11-22_12.30.20;150;incomplete;0
180;902;510;963;567;-0,294731468;54,5399704;0,19290337;54,98801804;54,99259186;-0,200000003;244;23429646;RECORD@2020-11-22_12.30.20;151;strong;0
181;899;501;961;556;-0,413403839;54,35406876;-0,189342871;54,46004105;54,49356461;0,200000003;244;16825908;RECORD@2020-11-22_12.30.20;152;strong;0
182;899;509;962;566;-0,313709915;53,97052765;0,094815426;54,29395676;54,29395676;-0,100000001;243;15285360;RECORD@2020-11-22_12.30.20;153;strong;0
183;897;511;962;569;-0,396704197;53,69659042;0,000765216;54,29387283;54,29395676;0;243;17027600;RECORD@2020-11-22_12.30.20;154;incomplete;0
184;893;514;961;573;-0,504023015;52,64571381;-0,371103376;53,29299164;53,29590607;0,400000006;246;10612041;RECORD@2020-11-22_12.30.20;155;strong;0
185;892;512;958;572;-0,48096627;52,40850067;-0,510504484;52,98822021;52,99649048;0,5;245;17603486;RECORD@2020-11-22_12.30.20;156;strong;0
186;892;512;958;571;-0,498428583;52,16191101;-0,367101401;52,68777084;52,69707489;0,400000006;246;8647966;RECORD@2020-11-22_12.30.20;157;strong;0
187;891;514;957;574;-0,459658116;51,97612381;-0,641605735;52,47517395;52,49746323;0,699999988;247;7099648;RECORD@2020-11-22_12.30.20;158;strong;0
188;890;511;955;570;-0,535992801;51,75701904;-0,271015763;52,21823883;52,29785538;0,300000012;247;9769923;RECORD@2020-11-22_12.30.20;159;strong;0
189;890;512;957;573;-0,581684113;51,58854294;-0,274142891;52,09824371;52,09824371;0,300000012;248;8994701;RECORD@2020-11-22_12.30.20;160;strong;0
190;890;509;957;570;-0,472372204;51,40626907;-0,273100525;52,09539795;52,09824371;0,300000012;249;11841702;RECORD@2020-11-22_12.30.20;161;strong;0
191;888;512;955;572;-0,576158285;51,25091171;-0,54483521;51,69399643;51,6990242;0,600000024;249;14951343;RECORD@2020-11-22_12.30.20;162;weak;0
